Klinik_Name,Commentator,Review,Date,Like,Star
DIAKOVERE Friederikenstift,Aurelie Walter,"Ich bin noch immer fassungslos über die Notaufnahme dieses Krankenhauses.**Bin nicht das Erste mal dort gewesen.**Gestern Abend bin ich mit extrem starken Schmerzen. Ich konnte nicht sitzen oder liegen, laufen ging nur mit höllischen Schmerzen und ich war zunächst froh in Ihrer Notaufnahme angekommen zu sein.**Das einzig Gute war, dass ich nach ca 15-20min einen Tropf mit Schmerzmittel bekam. Dadurch hatte ich die ca 3Std, die ich bei Ihnen verbringen musste eine Erleichterung der Schmerzen. Ich sagte am Empfang der Notaufnahme ebenfalls, dass ich ein Taubheitsgefühl in den Füßen, vor allem im rechten Fuß habe (Ameisenlaufen). Meine Familie ist vorbelastet mit Schlaganfällen und daher war ich sehr sehr gesorgt.****Ich krümmte mich auf dem Stuhl während der Tropf angeschlossen wurde und auch beim Zugang legen. Währenddessen stelle eine 2.Krankenschwester die Diagnose und sagte mir ich, ""Sie sind kein Fall für uns! Was wollen Sie denn überhaupt hier, gehen sie zum Hausarzt!"" Auf mein Symptom mit der Taubheit wurde nicht eingegangen.**Dann sollte ich im Flur warten -wo trotz Corona- mindestens 4-5Personen gleichzeitig waren, obwohl dort ein Schild stand. Aufgrund meiner noch immer starken Schmerzen und der Schroffheit der 2.Krankenschwester, überlegte ich, was ich nun tun solle. Abwägung: Symptome/ Schmerzen/ Angst und Sorge um mich selber gegenüber einer falschen Behandlung und einer DIAGNOSESTELLUNG DURCH EINE KRANKENSCHWESTER. Wozu studieren Ärzte dann und müssen einem hohen Nummerus Clausus vorweisen um überhaupt das Studium beginnen zu dürfen.****Ich werde mich bei meinem Orthopäden und auch beim Neurologen vorstellen... wenn eine Gesichtslähmung oder eine andere halbseitige Lähmung auftreten sollte, werden Sie definitiv ein Nachspiel haben.**Am Ende bin ich nach 3 1/2Stunden selbst gegangen. Ich habe mich für das gehen Endschieden, weil ich Sorge hatte -der/die behandelnde Arzt/Ärztin würde mir mehr Leid zufügen als meine Diagnostik durchzuführen, denn das hatte ja bereits eine SCHWESTER getan.**Unverantwortlich und kompetenzüberschreitend ist ein solches Verhalten!",vor 9 Monaten,4,1
DIAKOVERE Friederikenstift,Mehmet Efe,"Notaufnahme****Mit einer ärztlichen Überweisung wurde ich zum Friederikenstift geschickt weil das siloha Krankenhaus keinen Handchirurgen hat, das siloha Krankenhaus hatte bis dahin meinen Verband 2 mal innerhalb 15 Minuten gewechselt weil es unaufhörlich blutete.****Um ca 20:15 habe ich mich bei der Notaufnahme Friederikenstift mit blutiger linken Hand gemeldet. 2 Stunden im Wartezimmer mit einem anderer Patienten der auf seine Frau wartete um abgeholt zu werden warnte mich das er 6 Stunden gewartet hat mit einen Bruch am großen Zeh. Gegen 22:30 hab ich ganz höflich die Krankenschwester gefragt wie lange es dauert  und ob man sich vielleicht mal meine Hand angucken kann weil es einfach nicht aufhören wollte zu bluten. Die eine Krankenschwester ging einfach an mir vorbei ohne sich umzudrehen und sagte warten sie einfach im Wartezimmer.**Die Antwort der 2.Krankenschwester war wie ein Schlag ins Gesicht.**Sie sagte mir ""es ist doch nur ein Finger""**Ich fragte sie ""nur ein Finger""? Sie wissen doch gar nicht wie es unter dem Verband aussieht und sagen ""es ist nur ein Finger"".****Im Wartezimmer eine ca 70-75 Jahre alte Frau  dessen Mann im Krankenhaus in Behandlung ist zusammen mit ihrem Anwalt, weil sie sich sicher war das die vom Friederikenstift etwas bei der Behandlung ihres Mannes falsch machen bzw nicht genügend versorgt wird. Die habe ich beim warten dort kennengelernt möchte aber den Namen des Anwaltes hier nicht erwähnen.****(Oder wenn jemand mal Probleme mit dem Krankenhaus hat kann man mich ruhig anschreiben dann gebe ich ihnen sehr gerne den Namen des Anwalts weiter)****Ich ging wieder ins Wartezimmer und habe der Frau und ihrem Anwalt erzählt was gerade dort passiert ist auf die Frage wie lange ich noch warten muss. Die schüttelten beide den Kopf. Ich ging dann kurz raus um mich von dieser Antwort zu beruhigen und kam dann wieder mach 2-3 Minuten rein und habe die Krankenschwester gefragt ob ich bitte meine Überweisung bekomme weil ich ich mich in einem anderen Krankenhaus behandeln lassen möchte und nicht hier bin um mich fertig machen zu lassen. Sie warf mir meine Papiere auf den Tisch und keine Entschuldigung oder sonst was von Reue zu sehen.****Ich bin von dort aus ins Nordstadt Krankenhaus gefahren. Habe mich angemeldet der Arzt sah bei der Notaufnahme meine  blutigen Verband und nahm mich sofort dran und hat sich sofort um mich gekümmert. Ich war doch erst reingekommen und habe mich gerade angemeldet und schon lag ich im Behandlungsraum.****☆Vielen Dank an das Nordstadt Krankenhaus und deren Notaufnahme☆****Und auch einen großen Dank an das Siloha Krankenhaus die mich auch sofort behandelt haben aber leider keinen Handchirurgen hatten und mich deswegen mit einer Überweisung in ein anderes Krankenhaus geschickt haben****Es ist für mich als gebürtigen lindener einfach eine Enttäuschung das wenn ich mit einem Notfall aus Linden in ein Krankenhaus in Linden fahre und das Krankenhaus Team einfach nicht in der Lage ist nach 2,5 Stunden sich mein Finger anzusehen um einfach nur ein Bild davon zuhaben wie schlimm es ist.****Ich rate jedem ab überhaupt in die Nähe dieses Krankenhaus zu fahren dann lieber weiter weg fahren um sich gut behandeln zu lassen.****Ich hoffe das diese Krankenschwester auch mal einen Arzt braucht wegen einem Notfall und das man sie genau so behandelt wie sie mich behandelt hat. Denke das wird für sie dann eine Lehre sein das man mit Patienten höflicher umgehen muss.",vor 9 Monaten,6,1
DIAKOVERE Friederikenstift,Carlos Medina Santos,"Ich habe mich verletzt auf die Rechts Hand. Muss genäht worden. Wartezeit war super schnell, die Ärztin F. Lüerßen hat ganz toll gemacht und die Ärzten in Portugal haben sie auch gesagt.",vor einem Jahr,3,5
DIAKOVERE Friederikenstift,Tanja Rashid,Komplette Katastrophe wegen dem kranken Haus weil die So krank sind und die Dame bei der Notfall Aufnahme mir erstmal sagen musste das ich mit der Urologin per Telefon sprechen sollte ob es den überhaupt so wichtig ist ich natürlich erklärt habe am Telefon das es schlimm ist sie aber anderer Meinung war und mich weggeschickt hat und ich jetzt ins Siloa Krankenhaus musste und schön mitbekommen darf das ich bleiben muss weil es gefährlich wird für mich👍 Danke Friederikenstift für nichts,vor einem Jahr,5,1
DIAKOVERE Friederikenstift,Jessica Wahlmann,"Es ist ein unmögliches Verhalten, dass meine Mutter für heute um 8 Uhr bzgl einer OP am Fuß ins Krankenhaus bestellt wurde und bis eben ohne weitere Informationen in einem Bett rum lag. Ist es denn zu umständlich einer Patientin zu sagen weshalb es zu Verzögerungen kommt? Da lässt man sie da rum liegen um sie jetzt nach Stunden unverrichteter Dinge wieder nach Hause zu schicken? Was ist das denn für eine Umgangsform?! Es gibt Menschen die sehr nervös vor so einem Eingriff sind und dann sowas. Mir fehlen wirklich die Worte und ich hoffe, dass dieses Verhalten in Ihrem Haus nur eine unnötige Ausnahme war, auch wenn meine Mutter davon nun nichts mehr hat. Obwohl - ihr steht ja ein weiterer Termin in Ihrem Haus bevor.",vor 9 Monaten,1,1
DIAKOVERE Friederikenstift,Lucifer Morningstar,"dreckiges und sehr unfreundliches, sowie Inkompetentes Personal!",vor 5 Monaten,6,1
DIAKOVERE Friederikenstift,Meghraj Paudel,Es ist kine Notaufnahme  sondern  warteaufnahme  . Nur Null Stern,vor 8 Monaten,1,1
DIAKOVERE Friederikenstift,Sascha Rickermann,"Wurde stationär behandelt. Abteilung 4 Süd, alle wirklich nett und kompetent. Hatte jederzeit das Gefühl in guten Händen zu sein.",vor einem Jahr,9,5
DIAKOVERE Friederikenstift,Yvonne Thies,"Mein Sohn wurde am Knie operiert und er hat sich dort sehr wohl gefühlt! Obwohl das Personal knapp besetzt war und unter Stress stand, waren alle immer sehr freundlich und hilfsbereit! Ihr macht dort alle einen super Job",vor einem Jahr,1,5
DIAKOVERE Friederikenstift,dalf,Unmenschlich und in keinerlei Hinsicht von christlichem Umgang geprägt.,vor 5 Monaten,6,1
DIAKOVERE Friederikenstift,Wolfgang,"Sehr gute Erfahrung gemacht sowohl in der Notaufnahme als auch in der orthopädischen Chirurgie.**Die Schwestern hatten trotz Stress, den man ihnen auch ansah, immer ein Lächeln auf den Lippen.**Die anschließende REHA hat die gute Arbeit der Chirurgen bestätigt und ich fühle mich fast wieder normal  und bin der Klinik sehr dankbar.",vor einem Jahr,1,5
DIAKOVERE Friederikenstift,SimoonLight,"Die Abteilung Gynäkologie kann ich nur empfehlen! Ich war wegen einer Zystenentfernung ambulant stationiert und habe mich dort sehr wohl gefühlt. Sowohl die Pfleger, als auch die Ärzte waren alle zuvorkommend und konnten mir die Angst vor der aller ersten OP nehmen.",vor einem Jahr,3,4
DIAKOVERE Friederikenstift,Marlies Pillhock,"Also ich war sehr zufrieden, von der Krankenwagenfahrt ( die beiden waren super) bis zur Entlassung.**Ärzte und Schwesten sind sehr freundlich.**Ich habe mich gut aufgehoben gefühlt.",vor einem Jahr,6,5
DIAKOVERE Friederikenstift,Britta Wegmeyer,"Alle waren nett, hilfsbereit und freundlich. Es gibt wirklich nichts auszusetzen. Bei meinem Sohn wurde das Kreuzband erneuert. OP ist gut verlaufen.Wenn man sich ein Buch mitnimmt, ist das Warten auch nicht so schlimm.",vor 2 Jahren,1,5
DIAKOVERE Friederikenstift,Florian Mühl,Vermutlich schlimmstes Krankenhaus Deutschland. Die Leute wirken verplant und nicht vertrauenswürdig. An der Grenze zur Menschenverachtung,vor einem Jahr,1,1
DIAKOVERE Friederikenstift,Frank H,"Großes Haus, könnte besser ausgeschildert sein.",vor einem Jahr,2,4
DIAKOVERE Friederikenstift,Marymary Herrmann,"Sehr unfreundlich und patziges Verhalten.****Meinen dass man die Schmerzen anderer „verstehen“ kann, man sollte aber lieber doch auf Schmerzmittel zurückgreifen anstatt sich einen ärztlichen Rat einzuholen. Weshalb sind wir dann überhaupt dahin? WEIL es eben mit den Schmerzmitteln nicht mehr hilft, Dr. Obvious! Verstehen tun wir das alle, dass viel los ist. Aber versuchen Patienten wegzuschicken und abzuwimmeln ist unter aller Sau! Angeblich kann man dort nicht das untersuchen was man hat. Ist also die Notfallaufnahme jetzt nur noch für Menschen die halb am verbluten sind und/oder die sich etwas gebrochen haben? Nicht mehr für die, die wegen schmerzen nicht mehr schlafen können? Wenn der Schmerz nicht mehr auszuhalten ist dann geht man doch erst recht ins Krankenhaus.****Schmerz ist zwar relativ, hätten jedoch etwas mehr Respekt und Verständnis erwartet.**Vielleicht wenn es die Angehörigen der eigenen Familie betrifft ist man mehr betroffen und hat mehr Verständnis !",vor einem Jahr,1,1
DIAKOVERE Friederikenstift,Anke Haarstrich,"Ich war mit Bandscheibenvorfall HWS 6/7 bei Prof.Dr.med.Zumkeller vorstellig !**Leider mußte er mir mitteilen , das es  ohne Operation nicht wieder gut wird ! Nach kurzer überlegung stimmte ich zu !**Bis zur operation waren die schmerzen fürchterlich ! Danach keine mehr !!Bis jetzt habe ich keine mehr !",vor einem Jahr,6,5
DIAKOVERE Friederikenstift,herbert konert,Fühle mich hier sehr gut aufgehoben**Ärzte sind sehr kompetent und das**Pflegepersonal ist sehr hilfsbereit**und freundlich. Alles in allem nur zu empfehlen.,vor einem Jahr,2,4
DIAKOVERE Friederikenstift,Momo Saado,"Drecksmitarbeiter, unhöfliches Personal, unmögliches Verhalten gegenüber nicht Privatpatienten, im härtesten Fall schmeißen die dich sogar raus. Extrem lange Wartezeiten anstatt das sich hier mal um Patienten gekümmert wird werden lieber Späße und Witze erzählt, geht gar nicht, so ein Verhalten macht einen sprachlos, dieses Krankenhaus ist nicht zu empfehlen, sucht euch lieber ein anderes, hier werden auch mal normale Patienten mit leichten Beschwerden auf Stationen besser gesagt auf Zimmern mit Pflegefällen der Stufe 5 zusammengelegt, es herrscht absolut keine Ordnung im Krankenhaus**Nie wieder in dieses Drecks Krankenhaus die Mitarbeiter und doktoren sollten sich schämen",vor 2 Jahren,7,1
DIAKOVERE Friederikenstift,Bur Sari,Man wird vom Hausarzt eingewiesen mit einer Gesichtslehmung.  In der Notaufnahme werden die ersten Untersuchungen durchgeführt. Nach 4 Stunden kommt der Neurologe und sagt man brauche keine Angst haben es ist kein Schlaganfall.  Für weitere Diagnosen müsse man Nervenwasser entnehmen.Auch das wurde durchgeführt.  Nach 1 stunde liegen dann die Naricht sie müssen hier bleiben.  Nach Nachfrage auf Station ob es schon was neues gibt ob der Befund schon vorliegt kam ein leider noch nicht. Wir müssen noch abwarten.. Gesagt getan.  Die Nacht kaum geschlafen vor immer wieder kerenden schmerzten. Am Samstag Mittag kam der Oberarzt von der Statzion.  Auf Nachfrage ob es schon was neues gibt ob der Befund schon vorliegt kann auch der Oberarzt keine Anntwort geben.  Heute ist Sonntag und immer noch keine Diagnose.  Immer noch keinen Medikamente. Aber eine Verschlechterung die keinen Interessiert.  Ich Frage die Verantwortlichen wie kann das sein. Egal wehn man anspricht heißt es wir können Ihnen nichts neues sagen. 2 Tage unter Kranken im 4 Bett Zimmer wo Mann noch mehr gefahren ausgesetzt ist . Echt ein Armutszeugnis.  Ich bin auch bereit mit allen verandwortlichen zu reden. Geschildert vom Sohn des erkrankten.,vor einem Jahr,1,1
DIAKOVERE Friederikenstift,Yvonne Preuß,"Sehr kompetentes, freundliches und hilfsbereite,faires Personal. Ich kann das**OP-Team sehr weiterempfehlen!",vor einem Jahr,1,4
DIAKOVERE Friederikenstift,Dietrich,Wurde auf der neurochirurgischen Station behandelt.**Schwestern und Ärzte alle sehr nett und fürsorglich.****Etwas negatives gab es nicht.,vor einem Jahr,3,5
DIAKOVERE Friederikenstift,Hamster Hawk,"Nach 4 Stunden Wartezeit in der Notaufnahmen ist mir klargeworden, warum andere wegen jeder Kleinigkeit einen Krankenwagen rufen (die kommen deutlich schneller dran, auch wenn nur der Fuß verstaucht ist). Trotzdem durfte ich noch 5 weitere Stunden (ohne das einem gesagt wird was jetzt eigentlich passieren soll) in der Notaufnahme verbringen, bis dann doch entschieden wurde, dass ich besser Stationär behandelt werden solle.**Trotzdem schien selbst am nächsten Tag keiner zu wissen was eigentlich passiert, niemand konnte mir sagen wie es weitergehen soll.**Als ich dann noch mit einem anderen Patienten vertauscht wurde und seine Untersuchungen an mir durchgeführt werden sollten, war ich sehr froh, dass ich noch kommunizieren konnte bzw. den Fehler selbständig erkannt habe (was viele andere Patienten sicherlich nicht hätten tun können). Desweitern kam dann noch eine Schwester um mir eine Spritze zu geben über die mich ja der Arzt informiert hätte. Leider hatte bis zu diesem Zeitpunkt nur die Ärztin in der Notaufnahmen überhaupt Informationen gegeben was eigentlich passiert, die anderen wussten nicht wer ich bin oder was eigentlich ist.****Ja ich verstehe das derzeit anscheinend auf ein Computersystem umgerüstet wird (kann man auch erwarten im Jahre 2019) trotzdem finde ich Patienten zu vertauschen oder nicht über irgendwelche Handlungen zu informieren ist schon grob fahrlässig. Auch wenn die Schwestern allesamt bemüht und freundlich waren.****Wenn Sie, nicht so wie ich, die Wahl haben suchen Sie sich, in Ihrem eigenen Interesse, ein anderes Krankenhaus.",vor einem Jahr,3,1
DIAKOVERE Friederikenstift,Sabine Schneider,"Ich kam Sonntag früh mit geschwollener Bissverletzung in die Notaufnahme. Für längere Wartezeit habe ich absolutes Verständnis, auch wenn die Entwicklung der Entzündung innerhalb derer zu hochgradiger Rötung und Eiterbildung führte, welche vorher nicht bestanden. Relativ freundlich war man auch. Allerdings ging es dann fachlich nicht so gut weiter. Statt meine Temperatur zu messen und meine Lymphknoten abzutasten wurde ich gefragt, ob ich Fieber habe und die Lymphknoten geschwollen seien. Vermutlich weil ich Tierärztin bin. Deshalb hatte ich trotzdem kein Thermometer in der Tasche. Allerdings ließ ich mir am nächsten Tag von zu Hause eines mitbringen, da man trotz in der Folge tatsächlich entstandenes Fieber die Temperatur nur nach meiner ausdrücklichen Aufforderung gemessen hat,die Information aber leider nicht weiter gab an die Ärztin. Auf Station bekam ich ein Schmerzmittel von der Schwester, wovon die Ärztin gar nichts wusste. Gut dass ich gefragt habe, was es war, denn angesehen davon, dass es ein Betäubungsmittel war, was meines Wissens eine Schwester nicht selbst verordnen darf, bekam ich eine allergische Reaktion mit Schwellung von Zunge und Kehlkopf. Ich meldete es der Schwester,  die nachschaute, welches Medikament ich bekommen hatte, leider stimmte aber die Information, die im System stand nicht.  Die Ärztin kam dann geschlagene 1 1/2 Stunden später, bis dahin hat niemand weiter nach mir gesehen, ob eventuell meine Atemwege lebensgefährlich zuschwellen. Es hieß dann, die Reaktion sei auf die Antibiotika gewesen. Man setze sie ab. Da sagte ich schon, dass ich das für keine gute Idee halte bei einer eitrigen Bissverletzung. Später bekam ich höheres Fieber, extremen Bluthochdruck (200/100) , und erhöhte Herzfrequenz. Ich musste zwei Mal um die Ärztin bitten, wurde von der Schwester extrem übel abgefertigt und musste knapp 2 Stunden auf die Ärztin warten, obwohl es mir so schlecht ging, dass selbst meine Bettnachbarin sich sorgte. Ich habe auf die Antibiotika bestanden und der Ärztin aufgrund meiner medizinischen Kenntnisse Gott sei Dank plausibel erklären können, warum die allergische Reaktion nicht auf die Antibiotika gekommen sein kann und habe sie auf den Beipackzettel des Schmerzmitteln hingewiesen, in dem exakt meine Symptome der Reaktion als häufig vorkommend beschrieben sind. Hätte sie im voraus einmal zugehört (nicht dass sie von sich aus nach den wichtigen Informationen gefragt hätte, ich habe sie ihr von mir aus mitgeteilt) hätte sie das selbst drauf kommen müssen. Sie fragte mich dann, warum ich unbedingt auf die Antibiotika bestehe Und d ich musste ihr tatsächlich erklären, dass Fieber, Bluthochdruck und erhöhte Herzfrequenz ein Anzeichen fûr eine Sepsis sein können. Sie sagte, das komme bei einer Verletzung wie meiner nicht vor. Das ist falsch. Und lebensgefährlich. Ich bekam schließlich nach langer und sehr anstrengender Diskussion Antibiotika und Nitrospray wegen des Blutdrucks. Fieber hatte ich bis zum nächsten Tag mittags, ab morgens hat man nicht mehr gemessen. Zahlreiche weitere ""kleinigkeiten"" ( u.a. nicht erkannte fortgeschrittene Schwellungen) spare ich mir.**Ich habe absolutes Verständnis für Zeitmangel, Stress, Überarbeitung und die Tatsache, dass 24 Stunden Dienste die Ärzte absolut auslaugt und fertig macht. Aber hier ging es nicht um Freundlichkeit oder Wartezeit. Es ging ernsthaft um fachliche Kompetenz meine  Gesundheit und darüber hinaus!",vor einem Jahr,1,1
DIAKOVERE Friederikenstift,Katrin Merkl,"5 Stunden in der Notaufnahme, 1 1/2 Stunden in einem Behandlungszimmer, ohne dass nur ein Arzt vorbei kommt. Und das alles unter großen Schmerzen. Unfassbar und nicht tragbar!",vor einem Jahr,3,1
DIAKOVERE Friederikenstift,F SKY,Gestern um ca 2 Uhr mit starken Schmerzen in die Notaufnahme. mit Herzrasen und Migräne anfall. Frau Maike ist super professionell hat alles gut gemacht. Dr.Wella super Typ hat alles hervorragend geklärt so das ich mit EKG Blutabnahme usw um ca 3.30 Uhr schon geschlafen habe. Bin top zufrieden macht weiter so 💪🏆,vor einem Jahr,1,5
DIAKOVERE Friederikenstift,Marcel Bittner,"Ohne richtigen schmerzmittel wurde ich einfach entlassen, kann kaum atmen und spucke blut... ich hoffe, das personal wird später so behandelt, wie sie mit patienten umegehen",vor einem Jahr,2,1
DIAKOVERE Friederikenstift,K. Jul,"Würde nicht mal ein Stern geben , mein Bruder war operiert an sein Fuß und hatte noch nebenbei sein Entzug gehabt , Die Ärzte hat es nicht mal interessiert das deren Patient kein normaler Patient ist sonder mit einem schweren Fall das er jeden Monat abhauen kann oder Randale machen kann die haben keine acht auf ihn genommen , was am Ende passierte er ist abgehauen ist nach Hause mit sein frisch operierten Fuß gekommen und das noch barfuß,  da kommt mir die erste Frage wo waren die Krankenschwester hat niemand gemerkt das der Patient barfuß ist , das seine Redensart anderes ist , das der Mensch sich anderes verhält , ich verstehe es nicht ich wurde nicht  mal angerufen nicht mal informiert das er weg gegangen ist , erst dann als ich selber angerufen hab und gesagt hab mein Bruder ist zu Hause wieso? Meinte die Krankenschweste: ""Oh ja wussten wir nicht dann ist er einscheind Freiwilligegangen ""  da will fehlt einen echt die sprache , ja nach dem ich ihn wieder dahin gebracht hab ging s wieder los , seine Bettwäsche nicht mal einmal gewechselt so wie es mit Blut war so ist es auch geblieben, als ich zu denen kam und meinte ob die bitte die Bettwäsche wechseln können er will sich hin legen würde mir gesagt kleinen Moment gleich ,von diesen kleinen Moment gleich passierte halbe Stunde und weshalb weil die Damen eine Pause hatten. Eine Krankenschwester ist verpflichten seinen Patient Hilfe zu leisten und es ist egal was das ist aber hier in diesen Krankenhaus ist einschad Pause wichtiger und eine Unterhaltung mit Kollegen als ein Entzug Patient,  mit einen Operierten Bein.  Würde nicht mal dieses Krankenhaus empfehlen.",vor einem Jahr,10,1
DIAKOVERE Friederikenstift,Sezer Kilincci,"Unfreundlich, Respektlos!**Hallo zusammen, war heute morgen bei der Notaufnahme wollte mich vorstellen da ich sehr starke Schmerzen habe im gesamten Oberkörper bis zur Hände und dadurch kaum atmen kann. Eine Krankenschwester und zwei Krankenpfleger waren vor Ort und haben mich mich mal aufgenommen und meinten von sich aus das es Grippe wäre und ich zu meinem Hausarzt gehen sollte. Haben mich kaum aussprechen lassen... Finde ich echt krass, also so was sollte nicht passieren.",vor 2 Jahren,2,1
DIAKOVERE Friederikenstift,shero mero,"Entbunden, über die feiertage( geht ja vor,gaaannnz wichtig!) kein einziger Arzt da um die u2 zu machen. Bis heute Freitag wollten die mich nicht drin haben aus Kostengründen aus Ihrer Sicht und Eigeninteresse dabei können wir nichts für die feiertage, quasi mich rausgeworfen und ich muss jetzt rum telefonieren um einen Arzt zu finden der die u2 macht. Ganz schwache Leistung ein Dankeschön geht an die 2-3 Mitarbeiter auf der Entbindung station die ihren Job gut machen der Rest... naja.",vor einem Jahr,2,1
DIAKOVERE Friederikenstift,Thomas Koppmeier,"Kompetente Ärzte , super motiviertes Pflegepersonal, Essen in Ordnung , Ausstattung in Ordnung.",vor einem Jahr,3,5
DIAKOVERE Friederikenstift,Derya Can,Ich bin eine Patzientin dieses Krankenhauses aber eine person Frau Berge ist eine sehr unkompetentte und unfreundliche person die sehr auf die migration von pazienten achtet und eine sehr negative ausdrucksform gegen über pazienten aufweißt. Ich bin sehr entteuscht dieses verhalten passt nicht zu diesem Krankenhauses.,vor einem Jahr,1,1
DIAKOVERE Friederikenstift,Saschii Jpunkt,Was ist das bitte für eine Parksituation? Ampel wird nach 30min warten grün aber trotzdem kein Parkplatz frei?,vor einem Jahr,3,1
DIAKOVERE Friederikenstift,Susanne Borchers,Schade das der Aufenthalt leider nicht so lief wie man sich das als Rat suchenden Patient wünscht. Ein Abschlussgespräch fand mit dem Betreuenden STATIONSARTZ trotz meiner frühen rechtzeitigen Anmeldung nicht statt.**Die Grade gelaufenen Untersuchungen waren den Ärzten bei der direkt folgenden Visite noch nicht bekannt. Leider für mich. Anders wurde als lapidar abgetan was auf eine schwere Erkrankung hinwies. Nun ja sie sind ja nicht der Patient... Jetzt habe ich meine Diagnose es hätte mir viel erspart.,vor einem Jahr,3,2
DIAKOVERE Friederikenstift,Fiesekeule,"Absolut unterirdisch! Eine Hand weiß nicht was die andere tut! Der Umgang mit Patienten der Unfallchirurgen grenzt an Psychoterror!****Bezug nehmend auf die Antwort:**Vielen Dank für die Reaktion, wir werden Kontakt zu Ihnen aufnehmen!**Allein, weil sich jemand dieser Kritik annimmt, erhöhe ich schon mal das Rating und gebe eine Stern mehr!**Sollte der Kontakt weiterhin positiv verlaufen, werden wir unser Rating weiter anpassen!",vor 2 Jahren,1,2
DIAKOVERE Friederikenstift,Christina Nolte,Ich mag das Krankenhaus  sehr sehr gerne   da sind alle so hilfsbereit    lieb nett freundlich  lustig   aber nur auf die Station  Nord 1 da fühle ich mich gut aufgehoben,vor einem Jahr,1,5
DIAKOVERE Friederikenstift,A R,"Nicht zu empfehlen.**Man wird unendlich lange in der Notaufnahme warten gelassen, ohne das man irgendeine Information bekommt. Die Einteilung der Warteräume und Wartezeiten zeigt welch Inkompetenz am Werke ist.",vor 2 Jahren,1,1
DIAKOVERE Friederikenstift,Ahmet,Vollkommen zufrieden. Meine Frau hat in diesem Krankenhaus entbunden und die Hebammen waren super freundlich und sehr Geduldig. Es war unser erstes Kind und wir haben uns gut aufgehoben gefühlt. Als die Wehen begannen wurden verschiedene Methoden zur Entspannung angeboten und auch angewendet. Wirklich sehr tolles Team und tolle Ärzte! Weiter so.,vor 2 Jahren,1,5
DIAKOVERE Friederikenstift,Caroline Fabian,"Das KH hat -10 Sterne verdient. Mein Mann wurde mit einem Wirbelbruch eingeliefert. Stationär aufgenommen, unter btm gesetzt und 2 Tage lang ignoriert von den Ärzten. Dann wurde er nach Hause geschickt und sollte 1 Woche später wieder kommen zur Op. HALLO!!! Grund genug für uns sofort ein anderes KH aufzusuchen dort wurde mein Mann innerhalb von 3 Tagen operiert. Also NIE WIEDER sehen die uns wieder im Friederikenstift. Wirklich traurig und unter aller Kanone",vor einem Jahr,3,1
DIAKOVERE Friederikenstift,Alexandra Kilian,Die zustande der Krankenhäuser lassen nach. Das Krankenhaus ist das beste Beispiel.,vor einem Jahr,5,1
DIAKOVERE Friederikenstift,Thomas Garber,"Meine 75 Jahre alte Mutter wurde für eine einfache Untersuchung (Lungenspiegelung) zwei Tage im Krankenhaus behalten und hätte völlig sinnlos auch noch ein Wochenende da bleiben sollen - dabei waren weder weitere Untersuchungen noch sonst eine Behandlung geplant. Erst nach der Drohung, einfach zur Tür hinauszugehen, wurde sie entlassen. Dafür wurde im Krankenhaus kein Befund zur Lungenspiegelung geschrieben und eine Gewebeprobe nicht ans Labor weitergegeben. Dieser Befund und das Laborergebnis waren aber dringend für die weitere Behandlung einer Tumorerkrankung in einem anderen Krankenhaus notwendig. Die Mitarbeiter im Friederikenstift waren informiert, dass es sich hier um einen sehr eiligen Fall handelt, trotzdem wurde nichts gemacht. Wenn ein Krankenhaus so verantwortungslos mit dem Leben der Patienten umgeht, sollte es eigentlich geschlossen werden.",vor 2 Jahren,1,1
DIAKOVERE Friederikenstift,Biggi,"Ich war immer sehr zufrieden. Sehr kompetente und einfühlsame Ärzte und Schwestern. Ich lag bis jetzt auf der Gynäkologie und der Urologie. Wenn man ins Krankenhaus muss, kann ich dieses echt weiter empfehlen",vor einem Jahr,2,5
DIAKOVERE Friederikenstift,N.C.H. Richter,"Diese Bewertung bezieht sich auf die Entbindungsstation 5-Ost und den Kreissaal sowie die entsprechenden Schwestern, Hebammen und ÄrztInnen. Es hat uns sehr gut gefallen, wir wurden immer sehr freundlich und aufmerksam umsorgt, die Betreuung war kompetent und wir haben uns einfach wohl gefühlt.**Ein paar allgem. Infos zur Entbindung im Frieda: Voranmeldung erwünscht, Kreissaal gut ausgestattet, es gibt Familienzimmer, Essen morgens und abends vom Buffet, Wäsche und Pampers fürs Kind wird gestellt, ambulante Entbindung möglich - nein, kein WLAN 😄",vor einem Jahr,1,5
DIAKOVERE Friederikenstift,Faek Kanjo,"Ich bin gerade im Krankenhaus bei der Notfallversorgung. Seit über 3 Stunden bin ich aufgenommen und hat Niemand mich bis jetzt aufgerufen. Ich weiß nicht, wie lange noch dauern könnte. Unter Notfallversorgung versteht man , dass alles so schnell wie möglich behandelt werden muss, aber in diesem Krankenhaus ist leider nicht so.**Ich empfehle NIEMANDEM hier zu fahren, besonders bei den Notfällen. Es ist wirklich eine schlechte Notfallversorgung .",vor 3 Jahren,1,1
DIAKOVERE Friederikenstift,Hallo,Wahnsinn rtw schnell da super kompetent  und Krankenhaus  Bombe  und vielem  lieben dank an die bei den  jungs von der Feuerwehr  Hannover   mit dem rtw und der jungen Dame fürs  versogen echt spitzen Leistung,vor einem Jahr,1,5
